date,values,variable,senario,metric
2038-07-05,28.482029285495894,TSA_U,cntl,hns
2038-07-06,28.02992619851336,TSA_U,cntl,hns
2038-07-07,28.514483927989804,TSA_U,cntl,hns
2038-07-08,28.31977449769207,TSA_U,cntl,hns
2038-07-10,28.46604695168241,TSA_U,cntl,hns
2038-07-11,28.21874892320093,TSA_U,cntl,hns
2038-07-12,28.28928540829393,TSA_U,cntl,hns
2038-07-14,28.347801597842693,TSA_U,cntl,hns
2038-07-19,28.121503196461145,TSA_U,cntl,hns
2038-07-20,28.564361223638308,TSA_U,cntl,hns
2038-07-21,28.39824379341954,TSA_U,cntl,hns
2038-07-22,28.74525811369295,TSA_U,cntl,hns
2038-07-23,28.94850072786272,TSA_U,cntl,hns
2038-07-24,29.107800008219527,TSA_U,cntl,hns
2038-07-25,28.52859322612952,TSA_U,cntl,hns
2038-07-26,28.129671167813274,TSA_U,cntl,hns
2038-07-27,28.760254392323443,TSA_U,cntl,hns
2038-07-28,28.92087841970104,TSA_U,cntl,hns
2038-07-29,28.706522250639186,TSA_U,cntl,hns
2038-07-30,29.285851149229725,TSA_U,cntl,hns
2038-07-31,29.676255752700463,TSA_U,cntl,hns
2038-08-01,29.5572288771039,TSA_U,cntl,hns
2038-08-02,29.225001774608494,TSA_U,cntl,hns
2038-08-03,29.17508202906012,TSA_U,cntl,hns
2038-08-04,28.908663613243384,TSA_U,cntl,hns
2038-08-05,29.257746913153564,TSA_U,cntl,hns
2038-08-06,29.33458474301673,TSA_U,cntl,hns
2038-08-07,28.790204961771188,TSA_U,cntl,hns
2038-08-08,28.536437244472715,TSA_U,cntl,hns
2038-08-10,28.272508309913555,TSA_U,cntl,hns
2038-08-11,28.68021113354111,TSA_U,cntl,hns
2038-08-12,29.10638363473738,TSA_U,cntl,hns
2038-08-13,28.964335697726945,TSA_U,cntl,hns
2038-08-14,29.19703575456546,TSA_U,cntl,hns
2038-08-15,28.843680531727536,TSA_U,cntl,hns
2038-08-16,30.41699314649021,TSA_U,cntl,hns
2038-08-17,30.23610290659883,TSA_U,cntl,hns
2038-08-18,29.978210687219264,TSA_U,cntl,hns
2038-08-19,29.36628952108155,TSA_U,cntl,hns
2038-08-20,29.62626910262367,TSA_U,cntl,hns
2038-08-21,30.152581021615827,TSA_U,cntl,hns
2038-08-22,29.92619332551009,TSA_U,cntl,hns
2038-08-23,29.552499458010576,TSA_U,cntl,hns
2038-08-24,30.01817775586277,TSA_U,cntl,hns
2038-08-25,29.501686495367704,TSA_U,cntl,hns
2038-08-26,28.86528688138493,TSA_U,cntl,hns
2038-08-27,28.388618777583343,TSA_U,cntl,hns
2038-08-28,28.315399280227304,TSA_U,cntl,hns
2038-08-29,28.30515252765744,TSA_U,cntl,hns
2038-08-30,28.105146802635147,TSA_U,cntl,hns
2038-08-31,29.04358454975717,TSA_U,cntl,hns
2038-09-08,28.610990208124445,TSA_U,cntl,hns
2038-09-11,28.16179630549324,TSA_U,cntl,hns
2039-06-02,28.45884283954892,TSA_U,cntl,hns
2039-06-03,28.93628827126999,TSA_U,cntl,hns
2039-06-06,28.266927285157458,TSA_U,cntl,hns
2039-06-07,28.00685162889905,TSA_U,cntl,hns
2039-06-10,28.182895487430887,TSA_U,cntl,hns
2039-06-13,28.27207836827225,TSA_U,cntl,hns
2039-06-17,28.46860844659519,TSA_U,cntl,hns
2039-06-18,28.892831317559462,TSA_U,cntl,hns
2039-06-19,28.47042502358209,TSA_U,cntl,hns
2039-06-20,28.309741934744352,TSA_U,cntl,hns
2039-06-22,28.177595349929422,TSA_U,cntl,hns
2039-06-23,28.401821807405643,TSA_U,cntl,hns
2039-06-24,28.521243346073643,TSA_U,cntl,hns
2039-06-25,28.469724971194054,TSA_U,cntl,hns
2039-06-26,28.79684019554956,TSA_U,cntl,hns
2039-06-27,28.943444508514357,TSA_U,cntl,hns
2039-06-28,28.158514994889977,TSA_U,cntl,hns
2039-06-29,28.0635341902387,TSA_U,cntl,hns
2039-06-30,28.127638893171547,TSA_U,cntl,hns
2039-07-01,28.279907455864866,TSA_U,cntl,hns
2039-07-02,28.601758459371386,TSA_U,cntl,hns
2039-07-03,28.434117548226148,TSA_U,cntl,hns
2039-07-04,28.33310606666689,TSA_U,cntl,hns
2039-07-05,29.218891953998845,TSA_U,cntl,hns
2039-07-06,29.412745878137333,TSA_U,cntl,hns
2039-07-07,29.481344504504065,TSA_U,cntl,hns
2039-07-08,28.98120640202465,TSA_U,cntl,hns
2039-07-09,29.281948872231077,TSA_U,cntl,hns
2039-07-10,29.035096414768905,TSA_U,cntl,hns
2039-07-11,28.633894278146823,TSA_U,cntl,hns
2039-07-12,28.91087826825797,TSA_U,cntl,hns
2039-07-13,29.328077682541757,TSA_U,cntl,hns
2039-07-14,29.48576449050625,TSA_U,cntl,hns
2039-07-15,29.43280470336997,TSA_U,cntl,hns
2039-07-16,29.433381957097435,TSA_U,cntl,hns
2039-07-17,29.180350554408417,TSA_U,cntl,hns
2039-07-18,28.920350227617487,TSA_U,cntl,hns
2039-07-21,28.654472619176293,TSA_U,cntl,hns
2039-08-08,28.34478753983553,TSA_U,cntl,hns
2039-08-10,28.52208985943796,TSA_U,cntl,hns
2039-08-11,28.04663974029222,TSA_U,cntl,hns
2039-08-14,28.35270097473812,TSA_U,cntl,hns
2039-08-15,28.668533051923795,TSA_U,cntl,hns
2039-08-16,28.19044048534661,TSA_U,cntl,hns
2039-08-17,28.85658754442762,TSA_U,cntl,hns
2039-08-18,28.281197272317137,TSA_U,cntl,hns
2039-08-19,28.470168484258643,TSA_U,cntl,hns
2039-08-20,28.188955637244508,TSA_U,cntl,hns
2039-08-21,28.16811705420268,TSA_U,cntl,hns
2039-08-26,28.583443567189796,TSA_U,cntl,hns
2039-08-27,28.60648758021203,TSA_U,cntl,hns
2039-08-28,28.707926062230012,TSA_U,cntl,hns
2039-08-29,28.66023165482913,TSA_U,cntl,hns
2039-08-30,28.090946598985067,TSA_U,cntl,hns
2039-08-31,28.42867306061061,TSA_U,cntl,hns
2039-09-01,28.292860046427684,TSA_U,cntl,hns
2039-09-02,29.14333274961933,TSA_U,cntl,hns
2039-09-05,28.44630292978057,TSA_U,cntl,hns
2039-09-16,28.124437293287013,TSA_U,cntl,hns
2039-09-17,29.293094660796317,TSA_U,cntl,hns
2039-09-18,29.202860323747792,TSA_U,cntl,hns
2035-06-26,28.5496422484226,TSA_R,cntl,hns
2035-06-27,28.31811800166599,TSA_R,cntl,hns
2035-07-01,28.00738653005896,TSA_R,cntl,hns
2035-07-13,28.07710418565407,TSA_R,cntl,hns
2035-07-15,28.189023813052657,TSA_R,cntl,hns
2035-07-16,28.14086772353306,TSA_R,cntl,hns
2035-07-17,28.46804258843495,TSA_R,cntl,hns
2035-07-18,28.060180724773677,TSA_R,cntl,hns
2036-06-07,28.037734458665216,TSA_R,cntl,hns
2036-08-22,28.788210103766684,TSA_R,cntl,hns
2036-08-23,28.74286995910291,TSA_R,cntl,hns
2036-08-24,28.032247555246176,TSA_R,cntl,hns
2036-08-25,28.28183466004289,TSA_R,cntl,hns
2037-07-26,28.54516461080015,TSA_R,cntl,hns
2037-07-27,28.75373839215563,TSA_R,cntl,hns
2037-07-28,28.44216117950222,TSA_R,cntl,hns
2037-07-29,28.3952907925072,TSA_R,cntl,hns
2037-09-02,28.064124871226007,TSA_R,cntl,hns
2037-09-03,28.06668817338844,TSA_R,cntl,hns
2038-07-04,28.124083676784178,TSA_R,cntl,hns
2038-07-31,28.35332473440936,TSA_R,cntl,hns
2038-08-01,28.220033726353723,TSA_R,cntl,hns
2038-08-16,29.13741391731708,TSA_R,cntl,hns
2038-08-17,29.11943580931709,TSA_R,cntl,hns
2038-08-18,28.852340480616903,TSA_R,cntl,hns
2038-08-21,28.39781077463816,TSA_R,cntl,hns
2038-08-22,28.26360770703677,TSA_R,cntl,hns
2038-08-23,28.25959737748889,TSA_R,cntl,hns
2038-08-24,28.79372697414025,TSA_R,cntl,hns
2038-08-25,28.283538091027356,TSA_R,cntl,hns
2039-06-03,28.260634370562503,TSA_R,cntl,hns
2039-07-06,28.378398860667968,TSA_R,cntl,hns
2039-07-07,28.408438130103843,TSA_R,cntl,hns
2039-07-09,28.488789767672728,TSA_R,cntl,hns
2039-07-10,28.25453745941275,TSA_R,cntl,hns
2039-07-12,28.055631404674784,TSA_R,cntl,hns
2039-07-13,28.284420683105093,TSA_R,cntl,hns
2039-07-14,28.33663517014672,TSA_R,cntl,hns
2039-07-15,28.17239225489536,TSA_R,cntl,hns
2039-07-16,28.16104039760973,TSA_R,cntl,hns
2039-09-02,28.432767593216766,TSA_R,cntl,hns
2039-09-17,28.251001140097475,TSA_R,cntl,hns
