time,TSA,TSA_U,TSA_R
2035-09-11 12:00:00,26.965946,28.281729639833426,26.616359099771902
2035-09-11 13:00:00,26.599524,27.800149333186873,26.273203461251633
2035-09-11 14:00:00,26.31261,27.43637676640845,26.004207937120047
2035-09-11 15:00:00,26.087263,27.149988521337665,25.79509763056514
2035-09-11 16:00:00,25.872974,26.877370571987083,25.597301934162445
2035-09-11 17:00:00,25.657375,26.602910328104226,25.39692893568714
2035-09-11 18:00:00,25.446455,26.343452211417986,25.198082511245733
2035-09-11 19:00:00,25.26451,26.11547448219258,25.0271072086374
2035-09-11 20:00:00,25.132288,25.91775968848008,24.90906133083561
2035-09-11 21:00:00,25.062794,25.769135053975614,24.85793563188594
2035-09-11 22:00:00,25.02474,25.65650439328361,24.837228003837133
2035-09-11 23:00:00,25.80546,26.062382318517294,25.732243076605364
2035-09-12 00:00:00,27.223703,27.682555069842604,27.129495289497633
2035-09-12 01:00:00,28.377651,29.105482052465653,28.239664684060692
2035-09-12 02:00:00,29.58686,30.5705388981129,29.40566906711573
2035-09-12 03:00:00,30.610266,31.845514055392435,30.381888251943916
2035-09-12 04:00:00,31.306728,32.73104919939289,31.040362937971302
2035-09-12 05:00:00,31.558544,33.12086671251317,31.259846652452776
2035-09-12 06:00:00,31.370815,33.09105715177407,31.028219757230946
2035-09-12 07:00:00,30.532206,32.32317949868489,30.146159969579873
2035-09-12 08:00:00,29.799864,31.344134038503093,29.465043426829055
2035-09-12 09:00:00,29.221853,30.771822554893053,28.872696100767854
2035-09-12 10:00:00,28.585672,30.063274846513693,28.23594012964337
2035-09-12 11:00:00,27.718542,29.19055389541349,27.34498395472661
2035-09-12 12:00:00,27.369413,28.598823362627176,27.053012793414755
2035-09-12 13:00:00,27.045393,28.120847182823226,26.763582577380465
2035-09-12 14:00:00,26.814066,27.73162942506936,26.56524180219779
2035-09-12 15:00:00,26.685303,27.509749045255333,26.454346567023727
2035-09-12 16:00:00,26.623787,27.348840223691493,26.407482615130125
2035-09-12 17:00:00,26.633581,27.247360969250565,26.43818667982286
2035-09-12 18:00:00,26.671003,27.184969678694753,26.498064683516112
2035-09-12 19:00:00,26.706612,27.167310998440417,26.546644847146947
2035-09-12 20:00:00,26.689342,27.13647704808677,26.52986570462132
2035-09-12 21:00:00,26.641113,27.089280736007517,26.47909930752672
2035-09-12 22:00:00,26.582678,27.004931489910124,26.424249132744357
